SessionID,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Weekend,Month,CustomerType,Purchase
9451,0,0,0,0,6,104.6666667,0,0.041666667,0,0,FALSE,Dec,Returning_Customer,0
9452,3,74.5,1,88,113,3770.021698,0.008004926,0.019004516,14.85051676,0,TRUE,Dec,Returning_Customer,0
9453,7,65.83333333,2,39.66666667,135,5520.175505,0.002962963,0.010258137,0,0,FALSE,Dec,Returning_Customer,0
9454,0,0,0,0,2,171,0,0.1,0,0,TRUE,Nov,Returning_Customer,0
9455,0,0,0,0,7,130,0.057142857,0.085714286,0,0,TRUE,Nov,Returning_Customer,0
9456,0,0,0,0,2,22,0,0.1,0,0,FALSE,Nov,Returning_Customer,0
9457,0,0,0,0,20,1078.583117,0.011111111,0.025925926,0,0,FALSE,Dec,Returning_Customer,0
9458,6,162.7,6,205,52,2983.358135,0.010112994,0.017261259,17.4767153,0,FALSE,Nov,Returning_Customer,0
9459,0,0,0,0,9,69.75,0.088888889,0.122222222,0,0,FALSE,Dec,Returning_Customer,0
9460,7,722.2083333,9,151.5,238,10340.36916,0.002419355,0.016345046,3.851653215,0,FALSE,Dec,Returning_Customer,0
9461,5,122.1,3,158.5,167,8701.851617,0.002401067,0.012477354,0,0,FALSE,Nov,Returning_Customer,0
9462,1,250.5,0,0,1,0,0,0.1,0,0,FALSE,Nov,Returning_Customer,0
9463,4,69.83333333,0,0,133,4885.049069,0.002962963,0.008689192,15.95538838,0,TRUE,Nov,Returning_Customer,0
9464,5,158.5,2,15,34,2193.383333,0,0.024324324,0,0,TRUE,Nov,Returning_Customer,1
9465,10,84.4375,3,147,35,1092.354167,0.005073996,0.034935835,0,0,TRUE,Nov,Returning_Customer,0
9466,0,0,0,0,16,977.125,0,0.0125,0,0,TRUE,Dec,Returning_Customer,0
9467,7,79.5,2,31.5,65,5410.956705,0.002898551,0.019031516,0,0,FALSE,Nov,Returning_Customer,0
9468,2,268,2,84,46,1679.666667,0.012,0.026,0,0,TRUE,Nov,Returning_Customer,0
9469,1,30.5,0,0,34,1333.166667,0,0.006060606,8.754045182,0,FALSE,Dec,New_Customer,1
9470,1,25.5,0,0,43,914.2294372,0.013636364,0.025762987,0,0,FALSE,Nov,Returning_Customer,0
9471,0,0,0,0,1,0,0.2,0.2,0,0,FALSE,Dec,Returning_Customer,0
9472,0,0,0,0,12,349.5,0,0.008333333,0,0,FALSE,Dec,Returning_Customer,0
9473,0,0,0,0,4,105,0,0.05,0,0,FALSE,Nov,Returning_Customer,0
9474,0,0,0,0,17,315.0833333,0,0.014705882,0,0,FALSE,Dec,Returning_Customer,1
9475,0,0,0,0,65,3873.02197,0.014393939,0.01991342,0,0,TRUE,Nov,Returning_Customer,1
9476,4,353.5,0,0,24,583.0833333,0,0.007692308,0,0,FALSE,Nov,Returning_Customer,0
9477,0,0,0,0,7,155.5,0.047619048,0.085714286,0,0,FALSE,Nov,Returning_Customer,0
9478,1,0,0,0,55,2780.609524,0.019242424,0.045272727,9.137331307,0,FALSE,Dec,Returning_Customer,0
9479,0,0,0,0,24,612.2083333,0.016666667,0.026388889,0,0,FALSE,Dec,Returning_Customer,0
9480,7,266.875,0,0,32,2092.5,0.010526316,0.026315789,23.5676355,0,TRUE,Dec,Returning_Customer,0
9481,0,0,0,0,2,0,0.2,0.2,0,0,TRUE,Dec,Returning_Customer,0
9482,2,48.5,2,32,45,2336.319444,0.020833333,0.039236111,0,0,FALSE,Dec,Returning_Customer,0
9483,0,0,0,0,45,747.0428571,0.017777778,0.031296296,0,0,FALSE,Nov,Returning_Customer,0
9484,14,205.9924242,1,65,52,1090.385281,0.0064793130000000004,0.039161584,5.539900181,0,FALSE,Nov,Returning_Customer,0
9485,0,0,0,0,44,1975.825,0,0.032142857,0,0,FALSE,Dec,Returning_Customer,0
9486,12,225.25,1,0,129,3367.041281,0.001428571,0.018456829,1.03529974,0,FALSE,Nov,Returning_Customer,1
9487,0,0,0,0,23,647.1428571,0.004347826,0.022222222,0,0,TRUE,Nov,Returning_Customer,0
9488,5,98,0,0,6,60,0.05,0.0525,0,0,FALSE,Dec,Returning_Customer,0
9489,0,0,0,0,13,138.5416667,0.023076923,0.028205128,0,0,TRUE,Dec,Returning_Customer,0
9490,0,0,0,0,5,298,0.04,0.05,0,0,FALSE,Nov,Returning_Customer,0
9491,0,0,1,1729,19,1401.083333,0.02,0.05,0,0,FALSE,Dec,Returning_Customer,0
9492,0,0,0,0,27,393.7888889,0,0.032193939,0,0,TRUE,Nov,New_Customer,0
9493,0,0,0,0,7,2478,0.028571429,0.057142857,0,0,TRUE,Nov,Returning_Customer,1
9494,1,33.5,0,0,37,1702.916667,0,0.009047619,0,0,FALSE,Nov,New_Customer,0
9495,0,0,0,0,63,1401.50873,0,0.003225806,88.95486906,0,FALSE,Nov,Returning_Customer,1
9496,0,0,0,0,1,0,0.2,0.2,0,0,FALSE,Dec,Returning_Customer,0
9497,3,57.425,3,55,11,281.425,0.004166667,0.053125,0,0,FALSE,Nov,Returning_Customer,0
9498,0,0,0,0,34,1491.775,0.002020202,0.024793388,0,0,TRUE,Nov,Returning_Customer,1
9499,0,0,0,0,91,2056.106981,0.008888889,0.023937057,0,0,TRUE,Nov,Returning_Customer,0
9500,0,0,0,0,3,63,0,0.033333333,0,0,FALSE,Nov,Returning_Customer,0
9501,3,36.25,1,10,35,2109.919048,0.018918919,0.027190827,23.8705054,0,FALSE,Dec,Returning_Customer,0
9502,2,63.25,0,0,7,460.75,0.022222222,0.037037037,0,0,FALSE,Dec,Returning_Customer,0
9503,3,103.0833333,2,39.25,39,1406.95,0.01533101,0.039562226,5.606382766,0,FALSE,Nov,Returning_Customer,0
9504,2,4,5,161.5,64,3757.079762,0.012254902,0.022009804,18.88360212,0,FALSE,Nov,Returning_Customer,0
9505,4,37.25,1,5,50,1295.008333,8.92857e-4,0.015595238,0,0,TRUE,Nov,Returning_Customer,1
9506,0,0,0,0,69,1002.104167,0,0.013140097,0,0,FALSE,Nov,Returning_Customer,0
9507,5,96.625,0,0,27,1883.725,0,0.019047619,0,0,FALSE,Nov,Returning_Customer,0
9508,2,95,0,0,10,445,0.016666667,0.033333333,0,0,TRUE,Dec,New_Customer,0
9509,0,0,0,0,69,2243.676587,0,0.002985075,97.9922066,0,FALSE,Nov,Returning_Customer,1
9510,0,0,0,0,18,191,0,0.033333333,0,0,FALSE,Nov,Returning_Customer,0
9511,0,0,0,0,13,193.3666667,0.015384615,0.023076923,0,0,TRUE,Nov,New_Customer,0
9512,0,0,0,0,64,1690.778409,0.014285714,0.025219349,0,0,FALSE,Dec,Returning_Customer,0
9513,3,48,1,58.5,35,1698,0.005714286,0.005714286,93.52994426,0,TRUE,Nov,Returning_Customer,1
9514,1,7,4,103.75,99,3517.039683,0.007189542,0.020421866,0,0,FALSE,Nov,Returning_Customer,1
9515,4,80.5,0,0,27,472.5,0,0.015384615,0,0,TRUE,Dec,Returning_Customer,0
9516,5,106,0,0,111,8684.983333,0.002678571,0.019613095,3.696136038,0,FALSE,Dec,Returning_Customer,0
9517,2,29.5,0,0,36,1653.395833,0.005555556,0.022839506,68.25041784,0,FALSE,Dec,Returning_Customer,0
9518,1,24.91666667,1,7.666666667,98,3561.139286,0.008163265,0.018367347,78.19779587,0,TRUE,Nov,Returning_Customer,1
9519,3,22.27777778,1,0,6,36.90277778,0,0.086666667,0,0,FALSE,Nov,Returning_Customer,0
9520,8,522.25,0,0,53,1899.058333,0.004938272,0.007694004,14.16739222,0,FALSE,Dec,Returning_Customer,0
9521,0,0,0,0,4,46.25,0,0.1,0,0,FALSE,Nov,Returning_Customer,1
9522,3,224,2,42,132,5098.75498,0.010632603,0.014962157,2.209003373,0,FALSE,Nov,Returning_Customer,1
9523,0,0,0,0,1,0,0.2,0.2,0,0,FALSE,Nov,Returning_Customer,0
9524,0,0,0,0,4,90.5,0.1,0.166666667,0,0,FALSE,Nov,Returning_Customer,0
9525,5,132,1,8.5,167,5080.233631,2.38095e-4,0.004785636,64.81173101,0,TRUE,Nov,Returning_Customer,1
9526,5,161.35,0,0,18,251.9,0,0.03015873,0,0,TRUE,Nov,Returning_Customer,0
9527,1,12,0,0,22,851.25,0.004347826,0.020289855,0,0,FALSE,Nov,New_Customer,0
9528,0,0,0,0,1,0,0.2,0.2,0,0,FALSE,Nov,Returning_Customer,0
9529,0,0,0,0,1,0,0.2,0.2,0,0,FALSE,Dec,Returning_Customer,0
9530,1,3,0,0,13,543,0,0.008333333,0,0,FALSE,Dec,New_Customer,0
9531,0,0,0,0,6,185.5,0.016666667,0.05,0,0,FALSE,Dec,New_Customer,0
9532,1,18.83333333,0,0,2,23.83333333,0,0.05,0,0,FALSE,Dec,Returning_Customer,0
9533,0,0,0,0,61,1964.847222,0.021311475,0.041065574,0,0,FALSE,Nov,Returning_Customer,0
9534,0,0,0,0,5,0,0.2,0.2,0,0,FALSE,Nov,Returning_Customer,0
9535,13,293.5785714,3,26,161,3457.628812,0.006140351,0.018923933,15.988034,0,TRUE,Nov,Returning_Customer,1
9536,9,88.60416667,0,0,114,2997.00203,0,0.005989942,32.56725746,0,FALSE,Nov,Returning_Customer,1
9537,0,0,0,0,39,4022,0,0.034188034,0,0,FALSE,Nov,Returning_Customer,0
9538,0,0,0,0,1,41.5,0.133333333,0.15,0,0,TRUE,Dec,Returning_Customer,0
9539,4,1172,0,0,19,1542.791667,0.00952381,0.042857143,0,0,FALSE,Dec,Returning_Customer,0
9540,11,347.7916667,0,0,91,2434.144872,0.002020202,0.019021966,10.51901813,0,FALSE,Dec,Returning_Customer,0
9541,3,283.375,4,590,110,5442.085417,0.005409357,0.02942233,9.294011981,0,TRUE,Nov,Returning_Customer,1
9542,0,0,0,0,62,3299.525,0,0.009539422,5.1680996,0,FALSE,Nov,Returning_Customer,1
9543,0,0,0,0,16,885.75,0,0.025,0,0,TRUE,Dec,Returning_Customer,0
9544,0,0,0,0,16,219.55,0,0.014583333,0,0,FALSE,Nov,Returning_Customer,0
9545,0,0,0,0,1,0,0.2,0.2,0,0,FALSE,Dec,Returning_Customer,0
9546,0,0,0,0,3,47.5,0.1,0.166666667,0,0,FALSE,Nov,Returning_Customer,0
9547,4,113.8333333,0,0,3,23.66666667,0,0.05625,0,0,TRUE,Dec,Returning_Customer,0
9548,14,243.1666667,0,0,34,671.6428571,0,0.016216216,0,0,FALSE,Dec,Returning_Customer,0
9549,9,145.7708333,8,408.5,139,6566.867562,0.003477444,0.015531015,67.39709637,0,TRUE,Nov,Returning_Customer,0
9550,6,102,0,0,11,501.5,0,0.007142857,0,0,FALSE,Nov,New_Customer,0
9551,0,0,0,0,12,770.25,0,0.033333333,0,0,FALSE,Dec,New_Customer,0
9552,2,68.33333333,0,0,38,1370.038095,0,0.004444444,0,0,TRUE,Nov,Returning_Customer,0
9553,7,743.5824176,4,909.25,337,11835.10389,0.005228377,0.015719446,0,0,FALSE,Nov,Returning_Customer,0
9554,0,0,0,0,1,0,0.2,0.2,0,0,FALSE,Dec,Returning_Customer,0
9555,7,218.8333333,0,0,33,916.4583333,0,0.013333333,0,0,FALSE,Dec,Returning_Customer,0
9556,0,0,0,0,4,132.5,0.175,0.183333333,0,0,TRUE,Nov,Returning_Customer,0
9557,3,30,1,0,3,14,0,0.028571429,0,0,FALSE,Nov,Returning_Customer,0
9558,0,0,0,0,1,0,0.2,0.2,0,0,FALSE,Nov,Returning_Customer,0
9559,5,170.25,0,0,55,3057.045833,0.011666667,0.018737892,0,0,FALSE,Nov,Returning_Customer,0
9560,0,0,0,0,2,442.5,0,0.1,0,0,FALSE,Dec,Returning_Customer,0
9561,9,151.5666667,0,0,54,2446.144571,0.004678363,0.009409888,1.943058508,0,TRUE,Nov,Returning_Customer,1
9562,12,238.4833333,0,0,13,269.2333333,0,0.01,0,0,FALSE,Dec,New_Customer,0
9563,2,110.5,1,48,5,156,0,0.028571429,0,0,FALSE,Dec,New_Customer,0
9564,1,34.5,0,0,24,819.15,0,0.001449275,0,0,FALSE,Dec,Returning_Customer,0
9565,0,0,0,0,23,1434.908333,0,0.030952381,0,0,FALSE,Dec,Returning_Customer,0
9566,2,122,0,0,8,177.25,0,0.025,0,0,FALSE,Dec,New_Customer,0
9567,0,0,0,0,81,1950.840873,0.004938272,0.024773663,0,0,FALSE,Nov,Returning_Customer,1
9568,0,0,0,0,3,116.75,0,0.066666667,0,0,TRUE,Nov,Returning_Customer,0
9569,6,75.41666667,1,105,21,752.5666667,0.015384615,0.022435897,7.072429969,0,TRUE,Nov,Returning_Customer,0
9570,4,736,1,9,99,2171.547149,0.016281269,0.029507982,4.495585092,0,TRUE,Nov,Returning_Customer,0
9571,8,463.75,4,337.5,157,6123.741494,0.007198364,0.019816374,0,0,TRUE,Nov,Returning_Customer,1
9572,0,0,2,5.5,141,4310.775,0.001408451,0.013891039,0,0,FALSE,Dec,Returning_Customer,0
9573,7,42,0,0,23,502.525,0.007142857,0.021428571,0,0,TRUE,Nov,Returning_Customer,0
9574,6,171.5,3,178.5,26,1565.958333,0.005882353,0.017647059,8.045767732,0,FALSE,Nov,Returning_Customer,1
9575,5,82,1,137.5,118,2595.095833,0.001680672,0.012371615,38.7483363,0,FALSE,Nov,Returning_Customer,1
9576,2,41.5,0,0,22,1140.15,0.005555556,0.039814815,5.00765405,0,FALSE,Nov,Returning_Customer,0
9577,0,0,0,0,1,0,0.2,0.2,0,0,FALSE,Dec,Returning_Customer,0
9578,5,488.462963,0,0,56,3327.537566,0.006578947,0.022060248,0,0,FALSE,Dec,Returning_Customer,0
9579,0,0,0,0,17,664.5,0,0.011764706,0,0,FALSE,Nov,Returning_Customer,0
9580,9,140.875,0,0,95,2625.185014,0.003,0.027077656,2.815539375,0,FALSE,Nov,Returning_Customer,0
9581,0,0,2,485.8333333,89,3747.814286,0.013636364,0.030211039,0,0,TRUE,Nov,Returning_Customer,1
9582,1,8,2,61.5,31,1126.25,0,0.024242424,0,0,FALSE,Nov,Returning_Customer,0
9583,2,36.75,2,9,20,393.5833333,0.008333333,0.033872603,0,0,FALSE,Nov,Returning_Customer,0
9584,2,22.9,0,0,145,5962.732411,0.002857143,0.013265367,0.780277403,0,TRUE,Nov,Returning_Customer,1
9585,4,99.5,0,0,3,21.25,0,0.05,0,0,TRUE,Nov,New_Customer,1
9586,0,0,0,0,4,121.75,0,0.05,0,0,FALSE,Dec,Returning_Customer,0
9587,2,65.5,0,0,11,263,0,0.016666667,46.308063,0,FALSE,Nov,Returning_Customer,1
9588,2,78,0,0,22,325,0,0.007246377,19.10349568,0,TRUE,Dec,Returning_Customer,1
9589,0,0,0,0,5,178.8333333,0,0.04,0,0,TRUE,Nov,Returning_Customer,0
9590,0,0,0,0,9,165.5833333,0.007407407,0.06,0,0,FALSE,Dec,Returning_Customer,0
9591,1,63.5,0,0,7,58.9,0,0.025,0,0,FALSE,Dec,New_Customer,0
9592,1,0,3,447.5,27,1381.75,0.006896552,0.034482759,0,0,TRUE,Nov,Returning_Customer,0
9593,5,408.4083333,2,47.5,54,1547.477273,0,0.017333333,0,0,TRUE,Nov,Returning_Customer,1
9594,0,0,0,0,19,465.6333333,0,0.026315789,0,0,TRUE,Nov,New_Customer,0
9595,0,0,0,0,10,328.5,0,0.041666667,0,0,FALSE,Nov,Returning_Customer,0
9596,3,70.5,0,0,44,737.1819347,0.005581395,0.023137121,0,0,TRUE,Nov,Returning_Customer,0
9597,0,0,0,0,5,55.5,0,0.04,0,0,FALSE,Dec,Returning_Customer,0
9598,0,0,0,0,11,145,0.018181818,0.036363636,0,0,FALSE,Nov,Returning_Customer,0
9599,0,0,2,478.9166667,5,204,0.057142857,0.104081633,0,0,FALSE,Nov,Returning_Customer,0
9600,1,17,0,0,17,1340.583333,0.047058824,0.071568627,0,0,FALSE,Nov,Returning_Customer,1
9601,0,0,0,0,51,742.9603175,0.003921569,0.012121212,0,0,TRUE,Nov,Returning_Customer,0
9602,0,0,0,0,17,2186.961538,0.01875,0.02422619,0,0,FALSE,Dec,Returning_Customer,0
9603,2,21.75,0,0,6,84.25,0.033333333,0.044444444,0,0,FALSE,Dec,Returning_Customer,0
9604,0,0,0,0,64,4492.311111,0.004761905,0.022705971,0,0,FALSE,Nov,Returning_Customer,1
9605,2,49.8,0,0,41,857.2666667,0.012195122,0.0242741,5.850665427,0,FALSE,Nov,Returning_Customer,0
9606,1,75,0,0,19,1773.375,0.011764706,0.030392157,28.11635484,0,FALSE,Nov,Returning_Customer,1
9607,5,46.14285714,0,0,51,1346.630231,0.007126437,0.029719534,0,0,TRUE,Nov,Returning_Customer,0
9608,0,0,0,0,1,0,0.2,0.2,0,0,FALSE,Nov,Returning_Customer,0
9609,0,0,0,0,30,805.8333333,0,0.003333333,0,0,FALSE,Nov,New_Customer,0
9610,2,1668.5,4,35,18,1372.975,0,0.017391304,41.64625944,0,FALSE,Dec,Returning_Customer,1
9611,0,0,1,14.75,30,2445.066667,0.033333333,0.026888889,0,0,FALSE,Dec,Returning_Customer,0
9612,5,426.7,1,200,72,4140.333766,0.001315789,0.024597953,0,0,FALSE,Nov,Returning_Customer,0
9613,0,0,0,0,23,348.3833333,0.008695652,0.004347826,0,0,FALSE,Nov,New_Customer,0
9614,0,0,0,0,15,325.5,0.02,0.058666667,0,0,FALSE,Dec,Returning_Customer,0
9615,0,0,0,0,64,1911.610665,0.0125,0.026739194,0,0,TRUE,Nov,Returning_Customer,0
9616,8,388.7916667,1,944.75,17,1464.416667,0.019047619,0.034920635,0,0,FALSE,Nov,Returning_Customer,0
9617,2,40.5,1,4,19,472.5416667,0,0.005,0,0,FALSE,Nov,Returning_Customer,0
9618,0,0,0,0,38,1593.583333,0,0.010526316,0,0,FALSE,Nov,Returning_Customer,0
9619,5,87.75,0,0,6,135.0833333,0,0.009090909,0,0,TRUE,Nov,New_Customer,0
9620,1,0,0,0,77,4350.647321,0.012727273,0.023842532,14.38546841,0,FALSE,Nov,Returning_Customer,0
9621,2,56,0,0,33,1399.15,0,0.011290323,12.45078371,0,TRUE,Nov,New_Customer,1
9622,1,3.5,0,0,49,663.5277778,0,0.005319149,0,0,FALSE,Nov,Returning_Customer,0
9623,7,146.7,5,195,42,1717.666667,0.001960784,0.029981326,0,0,FALSE,Dec,Returning_Customer,0
9624,0,0,0,0,34,740.3071429,0,0.014052288,0,0,TRUE,Nov,Returning_Customer,0
9625,0,0,0,0,7,105,0,0.033333333,0,0,FALSE,Dec,New_Customer,0
9626,5,173.5416667,5,109.75,38,1859.382937,0.004545455,0.009090909,0,0,TRUE,Dec,Returning_Customer,0
9627,0,0,0,0,29,874.952381,0.004597701,0.044367816,0,0,FALSE,Dec,Returning_Customer,0
9628,6,264.4166667,0,0,22,1275.092424,0,0.013512907,65.74605279,0,FALSE,Dec,Returning_Customer,0
9629,5,97,0,0,53,3372.748214,0.003773585,0.002515723,0,0,FALSE,Dec,Returning_Customer,0
9630,4,190,0,0,53,1328.626894,0.017857143,0.022238793,0,0,TRUE,Dec,Returning_Customer,0
9631,10,175.4666667,1,7,82,2378.377381,0.004318937,0.017004257,13.9750483,0,FALSE,Nov,Returning_Customer,1
9632,0,0,0,0,2,67.5,0,0.1,0,0,FALSE,Dec,Returning_Customer,0
9633,6,276.75,0,0,12,342.125,0,0.007142857,0,0,FALSE,Nov,New_Customer,0
9634,0,0,0,0,27,1009.375,0.007407407,0.040740741,0,0,TRUE,Nov,New_Customer,1
9635,0,0,2,52.5,18,502,0,0.01,0,0,TRUE,Dec,New_Customer,0
9636,0,0,0,0,6,530,0.016666667,0.041666667,0,0,TRUE,Nov,Returning_Customer,0
9637,2,146,2,52.25,1,0,0,0.04,0,0,FALSE,Dec,Returning_Customer,0
9638,0,0,0,0,7,340.5,0,0.028571429,0,0,TRUE,Nov,New_Customer,0
9639,4,1946,0,0,31,731,0,0.005882353,0,0,TRUE,Dec,New_Customer,0
9640,0,0,0,0,25,948.3428571,0,0.009,0,0,FALSE,Nov,Returning_Customer,0
9641,1,75,2,34.5,100,4436.376299,0,0.007150715,0,0,FALSE,Nov,Returning_Customer,1
9642,1,9,0,0,10,219.5,0,0.027272727,0,0,FALSE,Dec,Returning_Customer,0
9643,0,0,2,0,3,56.75,0.1,0.125,0,0,FALSE,Nov,Returning_Customer,0
9644,3,40.5,0,0,20,758.75,0,0.02,38.26667925,0,FALSE,Nov,Returning_Customer,1
9645,0,0,0,0,4,72.5,0,0.05,0,0,FALSE,Dec,Returning_Customer,0
9646,5,64.58333333,0,0,36,1334.083333,0,0.005405405,0,0,FALSE,Nov,Returning_Customer,0
9647,6,152,0,0,17,450.75,0.028571429,0.052380952,14.10739957,0,FALSE,Nov,Returning_Customer,1
9648,0,0,0,0,3,1952.5,0.066666667,0.122222222,0,0,FALSE,Nov,Returning_Customer,0
9649,0,0,0,0,3,121.5,0,0.007407407,0,0,TRUE,Nov,New_Customer,0
9650,0,0,0,0,2,0,0.2,0.2,0,0,FALSE,Nov,Returning_Customer,0
9651,11,320,0,0,36,776.1666667,0,0.014880952,0,0,FALSE,Dec,Returning_Customer,0
9652,0,0,0,0,83,3091.146033,0.004938272,0.019075614,0,0,FALSE,Nov,Returning_Customer,0
9653,1,51.5,0,0,27,818.3166667,0.007407407,0.017354497,0,0,FALSE,Nov,Returning_Customer,0
9654,0,0,0,0,14,684.75,0,0.014285714,0,0,FALSE,Nov,Returning_Customer,0
9655,0,0,0,0,27,1224.541667,0,0.024691358,0,0,TRUE,Dec,New_Customer,0
9656,0,0,0,0,12,459.0833333,0.004545455,0.084545455,0,0,FALSE,Dec,Returning_Customer,0
9657,0,0,0,0,6,474.3333333,0,0.01,0,0,FALSE,Dec,Returning_Customer,0
9658,0,0,0,0,11,315,0,0.036363636,0,0,TRUE,Dec,New_Customer,0
9659,6,93,2,23,37,783.875,0.003409091,0.031709957,0,0,TRUE,Nov,Returning_Customer,0
9660,6,167,0,0,71,1445.458333,0.004054054,0.013963964,12.30811748,0,FALSE,Nov,Returning_Customer,1
9661,0,0,0,0,19,517,0.010526316,0.026315789,0,0,TRUE,Dec,Returning_Customer,0
9662,0,0,0,0,7,444,0,0.028571429,59.75418351,0,TRUE,Dec,New_Customer,1
9663,0,0,0,0,87,1197.700198,0,0.002352941,38.00063931,0,FALSE,Nov,New_Customer,1
9664,0,0,0,0,3,16,0.066666667,0.133333333,0,0,FALSE,Dec,Returning_Customer,0
9665,6,185.9904762,5,111.1666667,179,10415.78364,0.002551834,0.020876741,18.08361086,0,TRUE,Nov,Returning_Customer,0
9666,6,114.2591575,9,352.0833333,119,6245.704152,0.003125,0.012179841,32.32493691,0,TRUE,Dec,Returning_Customer,1
9667,7,399.25,1,298,85,2409.875,0.006818182,0.017267562,10.1319644,0,FALSE,Dec,Returning_Customer,0
9668,0,0,0,0,52,2004.708333,0,0.019337607,0,0,FALSE,Dec,Returning_Customer,0
9669,1,113.75,0,0,26,1905.078571,0.022666667,0.0346,11.70614611,0,FALSE,Nov,Returning_Customer,1
9670,0,0,0,0,22,903.4305556,0.00952381,0.021428571,0,0,FALSE,Nov,Returning_Customer,0
9671,5,943,2,16,7,935.6666667,0,0.0375,0,0,TRUE,Nov,Returning_Customer,1
9672,0,0,2,22,41,979.375,0.004651163,0.009302326,0,0,TRUE,Nov,Returning_Customer,0
9673,2,126,0,0,6,127.1666667,0.05,0.04375,0,0,TRUE,Dec,Returning_Customer,0
9674,1,73,0,0,23,1280.45,0,0.008695652,36.54680355,0,FALSE,Dec,New_Customer,1
9675,0,0,0,0,9,427,0,0.025,13.1168283,0,TRUE,Dec,New_Customer,1
9676,0,0,0,0,2,93,0,0.05,0,0,FALSE,Dec,Returning_Customer,0
9677,1,8,0,0,27,787.5357143,0,0.005142857,0,0,FALSE,Nov,Returning_Customer,0
9678,0,0,0,0,8,210.4,0,0.05,0,0,TRUE,Nov,New_Customer,0
9679,0,0,0,0,11,257.75,0,0.024242424,0,0,FALSE,Dec,New_Customer,0
9680,16,180.6666667,1,649.25,113,8041.58887,0.007936508,0.026808161,0,0,FALSE,Dec,Returning_Customer,0
9681,6,634.5,3,312.75,172,7017.192635,0.001396648,0.019865374,0,0,FALSE,Nov,Returning_Customer,0
9682,0,0,0,0,38,1244.35,0.039473684,0.053909774,0,0,FALSE,Dec,Returning_Customer,0
9683,7,253.1,0,0,40,1591.888095,0,0.012186396,48.66217061,0,TRUE,Dec,Returning_Customer,1
9684,5,121.2666667,0,0,8,114.6,0,0.01,0,0,TRUE,Nov,New_Customer,0
9685,12,176.9638554,9,266.875,351,8650.048771,0.012452132,0.027372411,1.984555788,0,FALSE,Nov,Returning_Customer,0
9686,0,0,0,0,8,123,0.025,0.029166667,0,0,TRUE,Nov,Returning_Customer,0
9687,0,0,0,0,1,0,0.2,0.2,0,0,FALSE,Dec,Returning_Customer,0
9688,2,88,10,719,54,1986.553118,0.005128205,0.019939049,25.82676446,0,FALSE,Dec,Returning_Customer,0
9689,8,381.45,2,64.5,31,1363.7,0.011111111,0.027830688,13.89178731,0,FALSE,Nov,Returning_Customer,0
9690,2,30,2,33,162,3753.19449,0,0.003477932,77.10821943,0,FALSE,Nov,New_Customer,1
9691,0,0,0,0,2,0,0.2,0.2,0,0,FALSE,Nov,Returning_Customer,0
9692,5,180.5,0,0,28,1070.625,0,0.022427035,0,0,FALSE,Dec,Returning_Customer,0
9693,2,20,0,0,15,1839.25,0,0.004444444,0,0,FALSE,Nov,Returning_Customer,0
9694,0,0,0,0,1,0,0.2,0.2,0,0,FALSE,Nov,Returning_Customer,0
9695,5,255.75,0,0,70,1787.479365,0.004285714,0.019809524,0,0,FALSE,Dec,Returning_Customer,0
9696,17,323.3636364,0,0,45,1534.825143,0.002678571,0.020699598,7.180348301,0,FALSE,Nov,Returning_Customer,1
9697,2,58.5,0,0,11,1568.5,0,0.036363636,0,0,FALSE,Nov,Returning_Customer,0
9698,5,60.5,0,0,9,111.5,0.026666667,0.04,0,0,FALSE,Nov,Returning_Customer,0
9699,3,131.5,0,0,94,2332.109524,0.001030928,0.009450172,0,0,FALSE,Nov,Returning_Customer,0
9700,0,0,0,0,13,598.5,0,0.016666667,0,0,FALSE,Nov,New_Customer,0
9701,3,163.375,0,0,4,24,0,0.028571429,0,0,TRUE,Nov,Returning_Customer,0
9702,1,18,2,13,20,1287.27381,0.015873016,0.038095238,0,0,FALSE,Nov,Returning_Customer,0
9703,13,216.3333333,1,9,59,985.3151515,0,0.004545455,167.2308336,0,TRUE,Nov,Returning_Customer,1
9704,0,0,0,0,23,2420.65,0.013043478,0.047826087,0,0,FALSE,Nov,Returning_Customer,0
9705,1,0,0,0,9,300.3333333,0.041666667,0.06875,0,0,FALSE,Dec,Returning_Customer,0
9706,3,114.125,1,13,64,1602.94026,0.013432836,0.028731343,29.88386066,0,TRUE,Nov,Returning_Customer,0
9707,10,1455.35,0,0,66,1646.612195,0.007142857,0.029065112,0,0,TRUE,Nov,Returning_Customer,0
9708,6,198.5,0,0,41,1824.083333,0,0.01,0,0,FALSE,Dec,New_Customer,0
9709,13,493.75,0,0,22,1525,0.008,0.018666667,25.00423187,0,TRUE,Dec,Returning_Customer,1
9710,0,0,0,0,6,114.4166667,0,0.016666667,0,0,TRUE,Nov,New_Customer,0
9711,0,0,0,0,53,1768.657051,0,0.003921569,0,0,FALSE,Nov,Returning_Customer,0
9712,8,2086.75,1,46.5,81,5546,0.002325581,0.014562569,15.56462164,0,FALSE,Nov,Returning_Customer,1
9713,9,177.3333333,0,0,70,2346.220238,0.002898551,0.003457557,0,0,FALSE,Nov,Returning_Customer,0
9714,0,0,0,0,19,2177.333333,0,0.010526316,0,0,FALSE,Dec,New_Customer,0
